,Year_Birth,Education,Marital_Status,Complain,NumWebVisitsMonth,YearRange,HaveChild,AcceptedCmp,Income,Kidhome,Teenhome,Dt_Customer,Recency,TotalChild,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,MntGroceryProducts,TotalPurchase
1370,1968,Master,Divorced,0,6,1960,1,0,63841.0,0,1,21-04-2013,64,1,635,15,100,20,7,131,1,9,3,9,135,22
396,1971,PhD,Divorced,0,6,1970,1,0,65808.0,1,1,30-05-2014,1,2,155,7,80,13,7,10,3,5,1,5,100,14
1674,1984,PhD,Married,0,7,1980,1,0,38175.0,1,0,23-09-2013,6,1,70,6,69,2,3,3,3,3,1,4,77,11
1369,1972,Graduation,Divorced,0,6,1970,1,0,26759.0,1,0,07-02-2014,65,1,25,3,16,8,5,2,2,2,1,3,27,8
1336,1977,2n Cycle,Divorced,0,8,1970,1,1,59601.0,0,1,25-07-2013,14,1,691,7,69,0,7,23,4,2,2,7,76,15
1487,1962,Graduation,Married,0,8,1960,1,0,55759.0,0,1,28-11-2012,84,1,675,0,85,10,7,77,5,10,3,8,95,26
21,1954,PhD,Married,0,4,1950,1,0,65324.0,0,1,11-01-2014,0,1,384,0,102,21,32,5,3,6,2,9,123,20
766,1972,Graduation,Married,0,8,1970,1,0,31590.0,1,0,18-06-2013,40,1,6,2,15,6,6,3,1,1,0,3,23,5
392,1960,Graduation,Married,0,7,1960,0,0,30507.0,0,0,11-03-2013,29,0,65,36,74,38,20,110,1,5,1,4,148,11
250,1979,Graduation,Divorced,0,7,1970,1,2,15287.0,1,0,10-10-2012,60,1,1,2,8,4,3,13,2,1,1,2,14,6
1388,1966,Basic,Married,0,8,1960,0,0,22634.0,0,0,16-01-2013,47,0,2,23,11,8,6,46,1,2,1,2,42,6
1059,1982,Graduation,Married,0,4,1980,1,0,40479.0,1,0,17-08-2013,95,1,5,0,8,2,0,0,1,0,0,3,10,4
671,1989,PhD,Married,0,1,1980,0,2,77845.0,0,0,16-05-2014,40,0,760,40,480,0,40,26,1,3,5,12,520,21
1725,1968,Graduation,Married,0,6,1960,1,0,41120.0,1,1,06-11-2013,80,2,24,2,23,0,8,24,3,2,1,3,25,9
1708,1971,PhD,Married,0,8,1970,1,0,42403.0,1,0,11-12-2013,18,1,22,1,11,0,5,3,1,1,0,3,12,5
1199,1958,PhD,Divorced,0,5,1950,1,0,33438.0,1,1,22-09-2013,81,2,62,1,16,3,2,6,4,2,1,4,20,11
1133,1961,Graduation,Married,0,1,1960,0,0,79410.0,0,0,29-05-2014,19,0,658,80,483,123,13,13,1,3,2,5,686,11
869,1959,Graduation,Married,0,7,1950,1,0,42243.0,1,1,11-12-2013,34,2,48,0,2,0,0,5,2,2,0,3,2,7
604,1965,Master,Single,0,8,1960,1,0,35791.0,2,1,06-05-2013,94,3,27,0,5,0,0,3,2,1,0,3,5,6
1654,1969,Graduation,Married,0,5,1960,1,0,42231.0,1,1,25-03-2014,99,2,24,0,8,0,1,4,1,1,0,3,8,5
1177,1958,Master,Married,0,4,1950,1,0,51412.0,0,1,31-12-2013,42,1,140,3,29,4,5,14,2,3,2,4,36,11
627,1960,Graduation,Married,0,2,1960,1,0,63381.0,0,1,05-10-2012,78,1,571,50,142,33,50,159,4,4,5,13,225,26
902,1969,Master,Single,0,6,1960,1,1,39858.0,1,0,24-01-2013,67,1,15,20,25,2,7,26,1,2,0,4,47,7
856,1978,Master,Married,0,3,1970,1,0,61346.0,1,0,06-10-2013,34,1,562,58,168,43,16,142,1,5,7,10,269,23
700,1978,Graduation,Married,0,7,1970,1,0,25851.0,1,0,11-02-2013,45,1,9,4,18,7,5,5,2,2,0,3,29,7
1279,1976,Graduation,Married,0,8,1970,1,0,50200.0,1,1,03-04-2013,70,2,266,6,51,8,6,64,6,7,1,5,65,19
709,1955,Graduation,Married,0,2,1950,0,1,80395.0,0,0,23-11-2013,62,0,445,25,706,80,76,48,1,6,5,12,811,24
1718,1949,PhD,Married,0,2,1940,0,3,80360.0,0,0,03-03-2013,56,0,1493,86,454,112,43,43,2,4,4,5,652,15
321,1989,PhD,Single,0,4,1980,0,0,33996.0,0,0,11-09-2013,46,0,40,2,15,8,0,6,1,1,1,3,25,6
1398,1974,PhD,Married,0,8,1970,1,0,34596.0,1,0,13-04-2013,48,1,14,0,2,0,0,7,1,1,0,2,2,4
1558,1980,Graduation,Married,0,7,1980,1,0,34968.0,1,0,10-04-2013,11,1,158,6,45,8,2,2,7,3,2,5,59,17
1179,1957,Master,Married,0,1,1950,0,0,66636.0,0,0,17-08-2013,64,0,291,10,689,84,10,0,1,3,4,9,783,17
1491,1983,PhD,Single,0,3,1980,0,1,87188.0,0,0,03-06-2013,73,0,910,111,724,49,74,55,1,10,2,6,884,19
624,1962,Graduation,Married,0,4,1960,1,0,56181.0,0,1,08-01-2013,6,1,121,103,69,8,44,48,1,4,2,7,180,14
1508,1971,PhD,Married,0,8,1970,1,1,71969.0,0,1,16-10-2012,59,1,1000,0,76,0,0,10,3,3,4,9,76,19
125,1952,Graduation,Married,0,5,1950,1,0,62998.0,0,1,30-09-2013,10,1,120,58,73,65,89,58,5,5,4,5,196,19
1011,1973,Graduation,Married,0,2,1970,0,1,79593.0,0,0,12-05-2014,70,0,350,60,568,110,133,145,1,5,6,7,738,19
1090,1971,Graduation,Married,0,6,1970,1,2,71819.0,0,1,28-08-2013,70,1,1224,28,140,0,14,168,3,3,3,5,168,14
848,1966,Master,Single,0,5,1960,1,0,43456.0,0,1,26-03-2013,0,1,275,11,68,25,7,7,3,5,1,8,104,17
780,1973,Graduation,Married,0,3,1970,0,0,73926.0,0,0,02-03-2013,54,0,627,91,597,159,91,15,1,6,5,12,847,24
605,1978,Graduation,Divorced,0,4,1970,1,0,54162.0,1,1,18-03-2013,31,2,5,6,10,6,5,10,1,1,0,3,22,5
1730,1979,2n Cycle,Divorced,0,7,1970,1,0,13533.0,1,0,10-03-2013,45,1,12,3,8,8,0,17,2,2,0,3,19,7
1449,1987,Master,Single,0,3,1980,0,0,41020.0,0,0,28-10-2013,68,0,112,1,54,7,7,36,1,3,2,4,62,10
415,1986,Graduation,Married,0,1,1980,0,3,92910.0,0,0,24-04-2014,42,0,551,137,792,179,103,33,1,6,7,13,1108,27
100,1959,Graduation,Married,0,1,1950,0,1,87195.0,0,0,08-05-2014,35,0,217,76,690,50,26,38,1,3,11,5,816,20
741,1979,Master,Married,0,4,1970,1,0,40662.0,1,0,15-03-2013,0,1,40,2,23,0,4,23,2,2,1,3,25,8
334,1952,Graduation,Divorced,0,1,1950,0,0,82623.0,0,0,10-11-2013,58,0,204,34,204,172,153,173,1,2,9,4,410,16
1432,1950,Master,Divorced,0,5,1950,1,1,64866.0,0,1,26-01-2014,9,1,508,5,21,7,5,10,4,7,3,7,33,21
1454,1980,Graduation,Married,0,7,1980,1,0,19107.0,1,0,22-08-2013,49,1,2,4,9,10,5,16,2,1,0,3,23,6
834,1957,2n Cycle,Married,0,3,1950,0,2,82347.0,0,0,06-11-2012,38,0,556,54,845,202,133,63,1,7,7,10,1101,25
833,1954,PhD,Married,0,4,1950,1,0,65324.0,0,1,11-01-2014,0,1,384,0,102,21,32,5,3,6,2,9,123,20
1614,1981,2n Cycle,Married,0,4,1980,1,0,75774.0,1,0,02-05-2014,27,1,340,21,134,258,14,56,1,7,5,8,413,21
939,1957,PhD,Divorced,0,6,1950,1,0,54237.0,0,1,27-04-2013,48,1,267,3,30,4,0,57,4,5,2,5,37,16
1529,1976,PhD,Divorced,0,5,1970,1,0,70179.0,0,1,21-07-2013,10,1,532,88,168,69,44,133,3,7,3,13,325,26
1643,1970,Graduation,Married,0,5,1970,1,0,69016.0,0,1,22-11-2012,61,1,726,53,363,123,107,161,4,8,9,13,539,34
1265,1971,Graduation,Single,0,9,1970,1,0,22804.0,1,0,31-07-2013,75,1,14,1,7,2,1,1,1,2,0,2,10,5
1258,1951,Basic,Married,0,7,1950,0,0,26997.0,0,0,05-11-2012,89,0,7,23,78,133,49,144,2,4,2,5,234,13
640,1953,Graduation,Married,0,6,1950,1,0,61278.0,0,1,04-01-2014,87,1,111,3,28,2,6,15,2,3,1,4,33,10
104,1978,Graduation,Single,0,7,1970,1,0,38557.0,1,0,19-12-2012,17,1,76,3,31,4,4,27,2,3,1,3,38,9
815,1980,2n Cycle,Married,0,7,1980,1,0,25130.0,1,0,02-10-2013,10,1,2,5,7,0,18,18,2,2,0,3,12,7
998,1974,PhD,Married,0,8,1970,1,0,28440.0,1,0,07-07-2013,87,1,38,1,24,0,0,0,1,2,0,3,25,6
1075,1979,Graduation,Married,0,5,1970,1,0,56775.0,0,1,02-01-2013,62,1,614,35,160,58,35,35,2,5,8,10,253,25
1649,1978,Graduation,Married,0,3,1970,0,1,70440.0,0,0,08-10-2013,49,0,690,117,499,76,102,88,1,5,10,7,692,23
460,1980,Graduation,Married,0,8,1980,1,1,37406.0,1,0,10-10-2013,18,1,2,0,8,2,2,3,1,1,0,2,10,4
1046,1971,PhD,Married,0,8,1970,1,0,32892.0,1,0,25-05-2014,78,1,26,0,15,2,1,2,2,3,0,3,17,8
585,1969,Graduation,Divorced,0,7,1960,1,0,23910.0,1,0,26-10-2012,80,1,16,12,18,7,1,13,1,2,0,3,37,6
1230,1955,2n Cycle,Married,0,6,1950,1,1,62972.0,0,1,03-08-2012,39,1,313,15,47,20,0,192,2,7,4,3,82,16
1246,1972,Graduation,Single,0,8,1970,1,2,38808.0,1,0,26-08-2012,21,1,125,17,52,3,19,30,4,5,1,4,72,14
497,1992,Graduation,Married,0,7,1990,0,0,34935.0,0,0,21-06-2013,71,0,34,4,66,3,10,20,1,2,1,4,73,8
702,1958,Graduation,Single,0,7,1950,1,0,45160.0,1,1,29-03-2014,9,2,8,2,5,3,0,3,1,1,0,2,10,4
375,1968,Master,Married,0,7,1960,1,2,43795.0,0,1,16-10-2013,11,1,314,11,53,4,3,107,3,7,3,4,68,17
975,1957,Graduation,Married,0,5,1950,1,0,26091.0,1,1,25-02-2014,84,2,15,10,19,8,17,20,3,2,1,3,37,9
1209,1976,PhD,Married,0,6,1970,1,0,37395.0,1,0,02-05-2014,47,1,18,0,9,0,1,11,1,1,0,3,9,5
1359,1976,2n Cycle,Married,0,7,1970,1,0,26907.0,1,1,20-08-2013,10,2,9,1,7,0,3,2,2,1,0,3,8,6
404,1943,PhD,Married,0,1,1940,0,0,75865.0,0,0,31-03-2014,73,0,483,0,591,156,0,12,1,3,5,10,747,19
419,1961,PhD,Single,0,4,1960,0,5,84865.0,0,0,09-05-2013,1,0,1248,16,349,43,16,16,1,2,4,9,408,16
1427,1969,Graduation,Married,0,2,1960,0,0,68695.0,0,0,25-06-2014,3,0,458,81,356,106,50,40,1,4,4,7,543,16
1156,1957,Graduation,Married,0,6,1950,1,0,43140.0,0,1,05-01-2013,68,1,134,8,76,6,0,11,1,4,1,5,90,11
173,1951,2n Cycle,Married,0,2,1950,0,1,78497.0,0,0,01-12-2013,44,0,207,26,447,75,0,223,1,5,7,12,548,25
690,1951,Graduation,Divorced,0,8,1950,1,0,43185.0,0,1,10-04-2013,88,1,537,6,42,16,6,30,2,9,3,6,64,20
827,1970,Graduation,Married,0,2,1970,0,4,81205.0,0,0,13-01-2014,43,0,724,74,929,97,55,130,1,5,6,7,1100,19
428,1986,2n Cycle,Married,0,8,1980,1,0,7500.0,1,0,07-02-2013,96,1,1,11,5,4,6,9,2,2,0,3,20,7
1450,1961,PhD,Married,0,5,1960,1,1,57072.0,0,1,24-01-2014,79,1,944,0,60,0,0,30,2,7,5,13,60,27
1139,1974,PhD,Married,0,7,1970,1,0,40344.0,0,1,13-10-2013,48,1,210,0,6,0,0,2,2,4,1,5,6,12
1511,1961,Master,Married,0,5,1960,1,0,74881.0,1,1,08-03-2013,48,2,505,72,270,36,27,54,4,9,2,12,378,27
718,1949,Graduation,Married,0,2,1940,0,4,72025.0,0,0,29-04-2014,46,0,967,0,617,43,50,0,1,4,8,13,660,26
282,1980,Graduation,Married,0,4,1980,0,1,82497.0,0,0,31-10-2012,32,0,777,129,573,216,21,203,1,2,7,9,918,19
1311,1982,Graduation,Single,0,9,1980,1,1,39660.0,1,0,08-08-2012,36,1,139,13,78,20,13,36,3,7,1,3,111,14
1120,1974,Master,Married,0,4,1970,1,0,21255.0,1,0,21-01-2014,56,1,29,0,25,2,2,3,4,2,1,4,27,11
1327,1962,Graduation,Single,0,5,1960,1,0,69627.0,0,1,17-03-2013,35,1,231,161,215,171,30,53,2,8,2,11,547,23
635,1958,Graduation,Married,0,5,1950,1,0,66886.0,0,1,16-09-2013,28,1,315,4,62,41,31,146,2,7,1,7,107,17
738,1978,2n Cycle,Married,0,4,1970,0,0,63855.0,0,0,09-02-2013,28,0,359,35,314,93,116,89,1,7,3,13,442,24
499,1981,PhD,Married,0,7,1980,1,1,39665.0,1,0,25-05-2013,97,1,127,1,56,0,1,31,3,4,2,3,57,12
1098,1979,Graduation,Single,0,3,1970,1,0,48526.0,1,0,24-12-2013,32,1,23,17,23,43,20,9,1,2,1,4,83,8
1113,1989,Master,Divorced,0,5,1980,0,0,10979.0,0,0,22-05-2014,34,0,8,4,10,2,2,4,2,3,0,3,16,8
691,1948,PhD,Married,0,7,1940,1,1,66375.0,0,1,21-11-2013,96,1,712,0,45,0,0,191,3,2,4,5,45,14
0,1957,Graduation,Single,0,7,1950,0,1,58138.0,0,0,04-09-2012,58,0,635,88,546,172,88,88,3,8,10,4,806,25
1173,1972,PhD,Married,0,1,1970,0,0,78075.0,0,0,05-04-2014,72,0,572,8,259,34,35,80,1,3,5,5,301,14
926,1982,2n Cycle,Married,0,3,1980,1,0,57937.0,0,1,16-02-2014,56,1,261,42,144,55,48,133,3,4,4,9,241,20
1131,1976,Graduation,Married,0,7,1970,1,1,46049.0,1,1,21-07-2013,11,2,342,9,112,19,14,19,10,5,2,9,140,26
1380,1950,Graduation,Married,0,3,1950,1,0,57045.0,0,1,08-09-2012,40,1,296,13,104,11,13,17,3,4,2,9,128,18
1247,1966,Master,Married,0,8,1960,1,0,57183.0,1,1,19-03-2013,51,2,464,5,64,7,0,70,8,9,1,7,76,25
1384,1969,Master,Married,0,7,1960,1,0,43142.0,1,1,18-02-2014,84,2,5,1,7,2,1,4,1,1,0,2,10,4
327,1972,Graduation,Married,0,8,1970,1,0,30675.0,1,0,12-11-2012,14,1,10,2,16,11,2,21,1,1,0,3,29,5
102,1964,Graduation,Married,0,7,1960,1,0,49096.0,1,1,24-09-2013,15,2,144,1,32,2,1,7,4,4,1,4,35,13
213,1969,Graduation,Married,0,1,1960,0,0,72460.0,0,0,14-11-2013,56,0,377,10,540,80,30,10,1,3,5,7,630,16
1159,1971,Graduation,Single,0,7,1970,1,0,26954.0,1,0,08-05-2014,17,1,4,1,11,0,0,1,1,1,0,2,12,4
852,1983,PhD,Married,0,3,1980,0,2,70123.0,0,0,28-09-2013,27,0,1308,0,396,23,0,0,1,5,7,4,419,17
246,1961,PhD,Married,0,6,1960,1,1,63342.0,0,1,16-10-2012,48,1,918,21,118,13,10,21,3,8,3,5,152,19
1724,1979,Basic,Single,0,3,1970,1,0,16014.0,1,1,17-03-2013,42,2,3,9,4,7,8,7,4,1,1,4,20,10
1416,1946,Graduation,Married,0,4,1940,0,2,82657.0,0,0,27-09-2013,71,0,966,168,672,246,105,126,1,7,5,10,1086,23
1582,1990,Graduation,Single,0,4,1990,0,2,64509.0,0,0,17-08-2013,19,0,836,185,575,24,25,77,1,6,3,9,784,19
1321,1962,PhD,Divorced,0,1,1960,0,1,85696.0,0,0,03-05-2013,88,0,714,76,395,116,0,12,1,4,6,9,587,20
1642,1955,2n Cycle,Married,0,3,1950,0,1,72635.0,0,0,03-06-2013,54,0,390,22,323,104,35,107,1,6,8,6,449,21
1225,1952,Graduation,Married,0,4,1950,1,1,67433.0,0,2,16-07-2013,51,2,615,28,259,12,48,30,4,6,5,13,299,28
365,1970,Graduation,Single,0,9,1970,0,2,22585.0,0,0,18-03-2013,23,0,3,9,15,13,2,39,1,1,1,2,37,5
248,1964,Graduation,Single,0,5,1960,1,0,18701.0,1,1,04-06-2013,95,2,12,4,2,10,6,10,4,2,0,4,16,10
736,1969,Graduation,Married,0,8,1960,0,4,80952.0,0,0,28-02-2013,20,0,778,178,689,41,27,44,1,8,5,11,908,25
26,1965,PhD,Married,0,2,1960,0,1,84618.0,0,0,22-11-2013,96,0,684,100,801,21,66,0,1,6,9,10,922,26
836,1974,PhD,Married,0,8,1970,1,3,46374.0,0,1,17-03-2014,1,1,408,0,21,0,0,17,3,7,1,7,21,18
1586,1983,Graduation,Married,0,7,1980,1,0,28359.0,1,0,27-10-2013,35,1,6,0,5,2,1,2,1,1,0,2,7,4
680,1949,PhD,Single,0,8,1940,1,1,26518.0,1,1,08-04-2013,33,2,20,1,28,3,3,2,3,2,0,3,32,8
1677,1978,Graduation,Married,0,5,1970,1,0,64813.0,1,0,02-01-2014,81,1,293,0,124,179,97,52,1,7,2,10,303,20
1667,1957,PhD,Divorced,0,7,1950,1,0,41437.0,1,1,22-09-2012,5,2,29,0,2,0,0,1,1,1,0,3,2,5
3,1984,Graduation,Married,0,6,1980,1,0,26646.0,1,0,10-02-2014,26,1,11,4,20,10,3,5,2,2,0,4,34,8
134,1965,PhD,Divorced,0,7,1960,1,0,36921.0,1,1,28-07-2013,74,2,17,1,12,3,1,4,2,2,0,3,16,7
837,1979,Graduation,Single,0,7,1970,1,0,60474.0,0,1,01-04-2013,25,1,265,199,303,234,9,170,7,10,2,12,736,31
355,1960,Graduation,Married,0,2,1960,0,0,79530.0,0,0,17-05-2013,64,0,333,0,815,129,42,29,1,4,10,11,944,26
292,1978,PhD,Married,0,4,1970,1,0,46377.0,1,0,01-03-2014,89,1,37,0,46,4,3,0,1,2,1,3,50,7
698,1975,PhD,Married,0,1,1970,0,0,76618.0,0,0,07-12-2012,64,0,749,40,294,121,160,147,1,3,2,5,455,11
1048,1955,Graduation,Married,0,6,1950,1,0,59925.0,0,1,30-11-2012,83,1,473,21,176,19,21,56,3,9,2,9,216,23
1738,1975,Master,Married,0,7,1970,1,1,47808.0,0,1,20-10-2013,30,1,123,1,26,2,0,72,2,3,2,3,29,10
1593,1959,Graduation,Single,0,9,1950,1,0,50664.0,1,1,16-01-2013,64,2,313,8,104,6,4,126,9,8,1,6,118,24
369,1969,PhD,Married,0,8,1960,1,0,33581.0,2,0,08-01-2013,38,2,11,0,5,0,0,1,1,1,0,2,5,4
1544,1977,Graduation,Married,0,8,1970,1,1,42014.0,1,0,17-08-2012,56,1,244,15,108,4,15,50,6,7,1,6,127,20
1443,1977,Graduation,Married,0,8,1970,1,0,34380.0,1,0,02-05-2013,68,1,72,7,58,13,1,24,4,4,1,3,78,12
1249,1971,Graduation,Married,0,8,1970,1,1,66303.0,0,1,26-02-2013,56,1,1090,12,96,16,12,60,4,3,4,11,124,22
226,1965,PhD,Married,0,5,1960,1,0,62745.0,0,1,23-03-2013,89,1,562,21,464,28,10,32,3,7,8,11,513,29
339,1957,Graduation,Married,0,4,1950,1,0,71113.0,0,1,17-12-2013,95,1,495,33,255,11,33,8,4,6,7,9,299,26
1506,1989,Graduation,Single,0,8,1980,1,0,9255.0,1,0,20-12-2013,91,1,9,0,7,2,0,4,1,1,1,2,9,5
603,1974,Graduation,Married,0,7,1970,1,0,45837.0,1,1,26-07-2013,88,2,215,13,87,17,17,24,5,6,2,5,117,18
1707,1959,Graduation,Married,0,7,1950,1,1,54984.0,0,1,24-05-2014,51,1,173,13,131,32,3,6,4,6,1,6,176,17
454,1969,PhD,Single,0,1,1960,0,0,66582.0,0,0,03-03-2014,83,0,789,25,420,16,38,0,1,2,8,9,461,20
63,1979,2n Cycle,Single,0,5,1970,1,3,88194.0,0,1,19-03-2014,19,1,688,14,309,201,24,38,1,11,10,10,524,32
990,1968,Master,Married,0,8,1960,1,0,34053.0,0,1,10-09-2012,14,1,63,0,21,7,0,12,1,3,0,3,28,7
237,1972,Graduation,Married,0,6,1970,1,4,80134.0,1,0,20-05-2013,40,1,1218,16,272,104,0,80,2,5,3,6,392,16
650,1974,PhD,Married,0,7,1970,1,0,45068.0,0,1,16-05-2013,25,1,14,0,3,0,0,3,1,1,0,2,3,4
112,1970,Graduation,Married,0,1,1970,0,2,90765.0,0,0,24-01-2014,25,0,547,99,812,151,82,33,0,4,6,5,1062,15
1721,1980,2n Cycle,Single,0,7,1980,1,0,31859.0,1,0,27-02-2014,3,1,3,4,7,15,8,11,1,1,0,3,26,5
1459,1955,Graduation,Married,0,6,1950,1,1,76998.0,0,1,11-01-2013,85,1,1449,89,161,69,35,107,2,11,8,8,319,29
577,1955,Graduation,Married,0,7,1950,1,1,53863.0,0,1,17-05-2014,4,1,399,4,30,6,4,30,3,7,1,7,40,18
126,1958,Master,Single,0,8,1950,1,0,61331.0,1,1,10-03-2013,42,2,534,5,47,0,5,41,5,11,1,6,52,23
1283,1960,PhD,Married,0,4,1960,1,0,65695.0,0,1,31-01-2014,50,1,371,32,189,0,58,6,2,5,4,10,221,21
1008,1971,Graduation,Single,0,3,1970,0,1,91700.0,0,0,17-01-2013,58,0,576,172,961,125,115,19,1,8,6,5,1258,20
1499,1960,Graduation,Married,0,5,1960,1,0,19740.0,0,1,24-03-2013,65,1,7,11,3,10,4,20,2,1,1,3,24,7
1393,1972,2n Cycle,Single,0,1,1970,0,0,65704.0,0,0,13-10-2013,18,0,279,172,74,38,8,246,1,2,10,10,284,23
851,1979,Graduation,Married,0,7,1970,1,0,30545.0,1,0,17-10-2012,71,1,4,12,15,19,7,12,2,2,0,3,46,7
694,1965,Master,Single,0,5,1960,1,0,55250.0,0,1,21-10-2012,49,1,664,58,83,32,0,66,4,7,5,10,173,26
137,1962,Graduation,Married,0,2,1960,0,0,86111.0,0,0,19-04-2013,73,0,399,28,756,36,40,126,1,5,7,10,820,23
1009,1969,Graduation,Married,0,2,1960,0,0,68695.0,0,0,25-06-2014,3,0,458,81,356,106,50,40,1,4,4,7,543,16
1736,1982,Graduation,Married,0,1,1980,0,0,71853.0,0,0,08-05-2013,29,0,358,108,413,141,97,32,1,2,8,6,662,17
7,1985,PhD,Married,0,8,1980,1,0,33454.0,1,0,08-05-2013,32,1,76,10,56,3,1,23,2,4,0,4,69,10
502,1959,Master,Married,0,1,1950,0,1,89120.0,0,0,17-03-2014,78,0,1168,92,408,72,129,55,1,5,6,7,572,19
854,1976,Graduation,Married,0,7,1970,1,0,21675.0,1,0,11-06-2014,55,1,4,0,16,17,4,4,3,4,0,3,33,10
947,1973,Graduation,Married,0,7,1970,1,0,33471.0,1,0,12-10-2012,47,1,43,2,27,0,9,12,3,3,0,4,29,10
631,1947,Master,Married,0,2,1940,0,3,77632.0,0,0,10-03-2013,73,0,1200,105,758,0,42,147,1,4,2,6,863,13
929,1975,2n Cycle,Divorced,0,8,1970,1,0,67893.0,0,1,01-10-2012,31,1,711,28,142,49,18,47,2,3,2,9,219,16
1453,1981,2n Cycle,Married,0,8,1980,1,0,19414.0,1,0,16-10-2013,32,1,2,3,12,3,5,7,1,1,0,3,18,5
407,1981,Graduation,Single,0,3,1980,0,3,91065.0,0,0,22-02-2013,33,0,822,114,108,179,137,114,1,7,9,9,401,26
1706,1963,Graduation,Married,0,1,1960,0,1,77437.0,0,0,26-11-2013,70,0,560,21,442,29,44,29,1,4,5,13,492,23
357,1962,Graduation,Married,0,3,1960,0,0,72025.0,0,0,17-11-2012,27,0,833,33,549,151,133,233,1,4,3,8,733,16
153,1977,Graduation,Married,0,2,1970,1,0,55375.0,0,1,17-10-2013,3,1,42,11,57,10,28,14,1,1,1,6,78,9
343,1976,PhD,Single,0,6,1970,1,0,60000.0,0,1,22-12-2012,57,1,1048,0,217,0,0,12,5,11,3,5,217,24
305,1956,Master,Married,0,5,1950,1,0,28839.0,1,1,11-03-2014,86,2,24,0,7,0,0,1,2,2,0,3,7,7
1567,1984,Graduation,Single,0,9,1980,1,1,36108.0,1,0,15-10-2013,68,1,141,8,129,3,11,47,3,7,1,4,140,15
612,1976,Graduation,Married,0,6,1970,1,0,13624.0,1,0,20-01-2013,93,1,10,2,15,2,1,6,2,2,0,3,19,7
1375,1957,Graduation,Single,0,8,1950,1,1,36864.0,0,1,13-08-2012,53,1,204,5,39,17,0,89,3,5,2,4,61,14
280,1984,2n Cycle,Married,0,7,1980,0,1,32414.0,0,0,04-07-2013,11,0,20,6,5,0,9,12,1,1,0,3,11,5
1503,1975,Master,Single,0,8,1970,1,1,46098.0,1,1,18-08-2012,86,2,57,0,27,0,0,36,4,3,2,2,27,11
1696,1965,Basic,Single,0,6,1960,1,0,23529.0,0,1,07-01-2013,67,1,9,7,13,3,2,20,1,1,1,2,23,5
1080,1972,Graduation,Married,0,8,1970,1,0,30023.0,1,0,24-03-2014,28,1,11,0,16,7,6,21,1,2,0,3,23,6
400,1976,Graduation,Married,0,4,1970,1,0,53858.0,0,1,09-11-2012,50,1,407,53,221,58,150,26,4,4,3,6,332,17
468,1977,Graduation,Married,0,8,1970,1,0,41124.0,1,0,31-10-2012,41,1,281,7,84,15,0,119,7,7,3,4,106,21
1233,1969,Graduation,Married,0,2,1960,0,2,76653.0,0,0,16-08-2013,91,0,736,63,946,219,189,126,1,4,7,11,1228,23
504,1975,Master,Single,0,2,1970,0,0,81169.0,0,0,14-04-2013,47,0,1288,20,613,80,61,27,1,5,7,9,713,22
534,1990,2n Cycle,Married,0,5,1990,1,0,24683.0,1,0,08-03-2014,98,1,8,4,10,6,7,6,2,2,0,4,20,8
1016,1953,Graduation,Married,0,5,1950,1,0,47703.0,0,1,29-05-2013,95,1,359,0,134,13,26,123,4,6,3,8,147,21
903,1948,PhD,Married,0,4,1940,1,0,34469.0,1,1,04-05-2014,58,2,19,6,20,0,5,12,3,1,1,4,26,9
1532,1988,Graduation,Married,0,8,1980,1,0,24645.0,1,0,01-11-2012,16,1,5,3,4,4,1,0,1,1,0,2,11,4
550,1980,Graduation,Single,0,2,1980,0,0,81741.0,0,0,16-06-2013,75,0,249,153,940,58,134,38,0,6,6,7,1151,19
1560,1962,PhD,Married,0,8,1960,1,0,31497.0,0,1,06-12-2012,22,1,108,1,28,13,1,4,2,3,1,4,42,10
1324,1987,Graduation,Married,0,8,1980,1,0,18227.0,1,0,08-11-2012,21,1,1,2,7,4,3,11,1,0,1,2,13,4
1425,1967,PhD,Single,0,7,1960,1,0,40304.0,1,0,30-09-2013,82,1,37,0,17,0,0,3,1,2,0,3,17,6
1130,1963,PhD,Single,0,7,1960,1,0,23091.0,1,1,28-05-2014,98,2,35,0,11,0,0,2,4,2,1,3,11,10
945,1959,Graduation,Married,0,4,1950,1,0,54753.0,0,1,12-09-2013,87,1,197,107,227,7,59,131,3,5,2,11,341,21
163,1957,Graduation,Married,0,5,1950,1,0,26091.0,1,1,25-02-2014,84,2,15,10,19,8,17,20,3,2,1,3,37,9
336,1970,Graduation,Divorced,0,1,1970,0,1,84835.0,0,0,16-06-2014,0,0,189,104,379,111,189,218,1,4,4,6,594,15
59,1951,PhD,Divorced,0,5,1950,1,0,67680.0,0,1,11-06-2013,8,1,546,0,48,0,6,6,1,7,3,8,48,19
1118,1962,PhD,Single,0,7,1960,1,0,33419.0,0,1,17-08-2013,76,1,56,0,12,0,0,18,2,2,0,4,12,8
1636,1959,PhD,Married,0,2,1950,1,0,36732.0,1,1,29-12-2013,71,2,21,5,3,10,1,7,3,1,1,4,18,9
1690,1983,PhD,Married,0,3,1980,0,4,92491.0,0,0,01-05-2013,71,0,979,44,935,29,25,22,1,7,5,12,1008,25
