,Income,NumWebVisitsMonth,TotalChild,Basic,Graduation,Master,PhD,Married,Single,1,1950,1960,1970,1980,1990
1573,52973.0,8,1,0,0,1,0,1,0,1,1,0,0,0,0
1574,51717.0,7,1,0,0,0,1,1,0,1,0,1,0,0,0
1575,18793.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1576,66664.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0
1577,50664.0,9,2,0,1,0,0,0,1,1,1,0,0,0,0
1578,54414.0,4,2,0,1,0,0,1,0,1,0,1,0,0,0
1579,54549.0,7,1,0,0,0,1,1,0,1,1,0,0,0,0
1580,47111.0,9,1,0,0,0,1,0,0,1,0,0,1,0,0
1581,41003.0,6,0,0,0,0,1,0,0,0,0,1,0,0,0
1582,19444.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1583,36301.0,7,1,0,0,0,0,1,0,1,0,0,1,0,0
1584,73059.0,4,1,0,0,0,1,1,0,1,0,0,0,0,0
1585,42731.0,5,1,0,0,0,1,1,0,1,0,1,0,0,0
1586,52854.0,5,2,0,0,0,1,1,0,1,1,0,0,0,0
1587,22775.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1588,46681.0,5,2,0,0,0,1,1,0,1,0,0,0,0,0
1589,59821.0,8,1,0,0,0,1,1,0,1,1,0,0,0,0
1590,50002.0,7,1,0,1,0,0,0,0,1,1,0,0,0,0
1591,69755.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1592,44078.0,5,2,0,1,0,0,1,0,1,0,1,0,0,0
1593,30560.0,7,1,0,0,1,0,1,0,1,0,0,1,0,0
1594,35924.0,5,2,0,0,1,0,1,0,1,0,1,0,0,0
1595,64140.0,5,2,0,0,0,1,0,0,1,0,1,0,0,0
1596,56386.0,9,2,0,1,0,0,1,0,1,0,0,0,1,0
1597,24594.0,5,1,1,0,0,0,1,0,1,0,0,1,0,0
1598,75774.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0
1599,39228.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0
1600,58494.0,6,1,0,0,1,0,1,0,1,0,0,1,0,0
1601,58684.0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
1602,57136.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0
1603,56551.0,4,2,0,0,0,1,0,0,1,1,0,0,0,0
1604,22448.0,3,1,0,1,0,0,1,0,1,0,0,0,1,0
1605,82014.0,6,0,0,1,0,0,0,1,0,0,1,0,0,0
1606,34213.0,9,2,0,1,0,0,0,0,1,0,1,0,0,0
1607,25358.0,6,1,0,0,0,1,0,0,1,0,0,0,0,0
1608,35544.0,7,1,0,0,1,0,0,1,1,0,0,1,0,0
1609,36634.0,7,1,0,0,1,0,1,0,1,1,0,0,0,0
1610,62670.0,3,1,0,0,0,1,1,0,1,1,0,0,0,0
1611,50334.0,6,1,0,0,0,0,1,0,1,0,0,1,0,0
1612,72066.0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
1613,50729.0,6,2,0,0,0,1,0,1,1,1,0,0,0,0
1614,34916.0,9,2,0,1,0,0,1,0,1,0,1,0,0,0
1615,64892.0,4,1,0,1,0,0,0,0,1,0,0,1,0,0
1616,43602.0,6,2,0,1,0,0,0,1,1,0,1,0,0,0
1617,33996.0,4,0,0,0,0,1,0,1,0,0,0,0,1,0
1618,41473.0,7,1,0,0,0,0,0,1,1,0,0,0,1,0
1619,63246.0,4,2,0,0,0,1,1,0,1,0,1,0,0,0
1620,36732.0,2,2,0,0,0,1,1,0,1,1,0,0,0,0
1621,69084.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1622,77766.0,6,1,0,0,0,1,1,0,1,0,1,0,0,0
1623,37929.0,7,0,0,0,0,1,0,1,0,0,0,0,1,0
1624,86610.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
1625,80141.0,6,0,0,0,1,0,1,0,0,0,0,0,1,0
1626,72635.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0
1627,69016.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1628,20193.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1
1629,27573.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1630,15862.0,8,1,1,0,0,0,0,1,1,0,0,1,0,0
1631,49544.0,7,1,0,0,0,1,1,0,1,0,0,1,0,0
1632,33228.0,7,1,0,1,0,0,1,0,1,0,0,0,1,0
1633,70440.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0
1634,38232.0,5,2,0,1,0,0,1,0,1,0,0,1,0,0
1635,22554.0,5,2,0,0,0,1,1,0,1,1,0,0,0,0
1636,23536.0,3,1,0,0,0,1,1,0,1,0,0,0,1,0
1637,49413.0,5,1,0,1,0,0,1,0,1,1,0,0,0,0
1638,42231.0,5,2,0,1,0,0,1,0,1,0,1,0,0,0
1639,78789.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
1640,56534.0,8,1,0,1,0,0,1,0,1,0,1,0,0,0
1641,58350.0,6,1,0,1,0,0,0,1,1,0,0,1,0,0
1642,81217.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1643,49090.0,7,1,0,1,0,0,0,1,1,1,0,0,0,0
1644,61787.0,5,0,0,0,1,0,0,0,0,0,0,0,1,0
1645,18169.0,8,1,0,0,0,1,1,0,1,0,0,0,1,0
1646,24336.0,7,1,0,0,0,0,0,1,1,0,0,0,1,0
1647,18222.0,8,0,0,1,0,0,1,0,0,0,0,0,0,1
1648,62335.0,2,1,0,1,0,0,0,0,1,1,0,0,0,0
1649,42033.0,7,2,0,0,0,0,1,0,1,0,0,1,0,0
1650,86580.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1651,41437.0,7,2,0,0,0,1,0,0,1,1,0,0,0,0
1652,73705.0,5,2,0,0,1,0,0,0,1,1,0,0,0,0
1653,61064.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1654,38452.0,7,2,0,0,1,0,1,0,1,1,0,0,0,0
1655,18358.0,7,1,0,1,0,0,0,1,1,0,0,0,1,0
1656,55012.0,5,1,0,0,0,1,1,0,1,0,0,1,0,0
1657,9722.0,8,1,1,0,0,0,1,0,1,0,0,1,0,0
1658,38175.0,7,1,0,0,0,1,1,0,1,0,0,0,1,0
1659,58656.0,6,1,0,0,1,0,1,0,1,1,0,0,0,0
1660,52117.0,7,1,0,1,0,0,1,0,1,0,1,0,0,0
1661,64813.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1662,54222.0,3,1,0,0,0,1,1,0,1,0,0,1,0,0
1663,83512.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1664,77520.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0
1665,41154.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1666,80398.0,3,0,0,1,0,0,1,0,0,0,1,0,0,0
1667,18746.0,6,1,1,0,0,0,0,1,1,0,0,0,0,1
1668,35196.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1669,60230.0,5,1,0,1,0,0,0,1,1,1,0,0,0,0
1670,22108.0,7,2,0,1,0,0,1,0,1,0,0,1,0,0
1671,44392.0,7,2,0,1,0,0,1,0,1,0,0,1,0,0
1672,55424.0,6,1,0,0,0,1,1,0,1,0,0,1,0,0
1673,17688.0,8,1,0,1,0,0,1,0,1,0,0,1,0,0
1674,92491.0,3,0,0,0,0,1,1,0,0,0,0,0,1,0
1675,90273.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1676,82571.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
1677,38513.0,8,1,0,0,0,1,0,1,1,0,0,0,1,0
1678,16653.0,6,1,0,0,1,0,0,1,1,0,0,1,0,0
1679,42586.0,8,2,0,1,0,0,1,0,1,1,0,0,0,0
1680,23529.0,6,1,1,0,0,0,0,1,1,0,1,0,0,0
1681,74881.0,5,2,0,0,1,0,1,0,1,0,1,0,0,0
1682,71107.0,4,1,0,1,0,0,1,0,1,1,0,0,0,0
1683,46910.0,6,2,0,0,0,1,1,0,1,0,1,0,0,0
1684,18690.0,8,0,0,1,0,0,1,0,0,1,0,0,0,0
1685,37244.0,7,2,0,1,0,0,0,0,1,1,0,0,0,0
1686,82427.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1687,75342.0,4,1,0,0,0,0,0,1,1,1,0,0,0,0
1688,70044.0,5,1,0,1,0,0,0,0,1,1,0,0,0,0
1689,79146.0,6,2,0,1,0,0,0,1,1,0,1,0,0,0
1690,77437.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1691,54984.0,7,1,0,1,0,0,1,0,1,1,0,0,0,0
1692,42403.0,8,1,0,0,0,1,1,0,1,0,0,1,0,0
1693,55761.0,6,1,0,1,0,0,1,0,1,0,1,0,0,0
1694,37292.0,8,1,0,1,0,0,1,0,1,0,0,0,1,0
1695,45576.0,8,0,0,0,0,1,0,1,0,0,0,0,0,0
1696,70321.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0
1697,58086.0,8,1,0,0,0,1,0,0,1,0,1,0,0,0
1698,81795.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
1699,28389.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0
1700,66835.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
1701,69901.0,5,1,0,1,0,0,0,0,1,0,1,0,0,0
1702,80360.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1703,63342.0,6,1,0,0,0,1,1,0,1,0,1,0,0,0
1704,44989.0,6,1,0,1,0,0,1,0,1,0,0,1,0,0
1705,31859.0,7,1,0,0,0,0,0,1,1,0,0,0,1,0
1706,51569.0,8,1,0,0,0,1,0,0,1,0,0,0,0,0
1707,30372.0,7,2,0,1,0,0,0,0,1,0,0,1,0,0
1708,16014.0,3,2,1,0,0,0,0,1,1,0,0,1,0,0
1709,41120.0,6,2,0,1,0,0,1,0,1,0,1,0,0,0
1710,39763.0,9,1,0,0,1,0,0,1,1,0,0,1,0,0
1711,38725.0,4,2,0,0,0,1,1,0,1,1,0,0,0,0
1712,77981.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1713,62905.0,4,1,0,0,0,0,1,0,1,0,1,0,0,0
1714,13533.0,7,1,0,0,0,0,0,0,1,0,0,1,0,0
1715,59481.0,2,1,0,1,0,0,1,0,1,0,0,1,0,0
1716,72117.0,5,1,0,1,0,0,1,0,1,0,0,1,0,0
1717,21955.0,6,1,0,0,0,0,1,0,1,0,0,0,1,0
1718,67131.0,6,1,0,1,0,0,1,0,1,1,0,0,0,0
1719,36802.0,5,1,0,0,0,1,0,1,1,0,0,0,1,0
1720,71853.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1721,28249.0,6,0,1,0,0,0,1,0,0,0,1,0,0,0
1722,47808.0,7,1,0,0,1,0,1,0,1,0,0,1,0,0
1723,25509.0,9,1,0,0,0,1,0,0,1,0,0,1,0,0
1724,51012.0,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1725,70596.0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
1726,42664.0,6,1,0,1,0,0,1,0,1,0,1,0,0,0
1727,42586.0,8,2,0,1,0,0,1,0,1,1,0,0,0,0
1728,29760.0,8,1,0,1,0,0,0,1,1,0,0,0,1,0
1729,28973.0,8,0,0,0,0,1,1,0,0,0,0,1,0,0
1730,39435.0,7,1,0,0,0,1,1,0,1,0,0,1,0,0
1731,65370.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
